PAIR,ROR_H1,N_EXPOSED_H1,SIGNAL_H1,ROR_H2,N_EXPOSED_H2,SIGNAL_H2
ALBUTEROL + ALFACALCIDOL,1.4499838738577315,20,False,2.255531399812063,10,False
ALBUTEROL + ALLEGRA,0.9022008904858492,29,False,1.3533180592154774,24,False
ALBUTEROL + ALLOPURINOL,4.043346653084041,171,True,1.9728339740288998,225,False
ALBUTEROL + ALPRAZOLAM,2.543993155104315,69,True,2.839733060161514,63,True
ALBUTEROL + ALVESCO,1.7576129714551445,62,False,0.8934009240800217,127,False
ALBUTEROL + AMBIEN,1.933312469091856,12,False,1.9333169285460023,15,False
ALBUTEROL + AMINOPHYLLINE,5.316673674553725,13,True,3.5444403565103273,14,False
ALBUTEROL + AMIODARONE,8.12055191198079,47,True,7.54045844204249,44,True
ALBUTEROL + AMIODARONE HYDROCHLORIDE,29.000458702445457,15,True,2.577756329549898,11,False
ALBUTEROL + AMITRIPTYLINE,1.039607223665579,110,False,1.2083340302052148,90,False
ALBUTEROL + AMITRIPTYLINE HYDROCHLORIDE,0.5235858334886225,37,False,0.828549927048404,26,False
ALBUTEROL + AMLODIPINE,1.1600524870395732,363,False,1.3042816444657375,397,False
ALBUTEROL + AMLODIPINE BESYLATE,1.0984687399412099,47,False,2.1039770355639567,54,True
ALBUTEROL + AMOXICILLIN,0.8377458897585621,84,False,2.3515948869535634,127,True
ALBUTEROL + AMOXICILLIN / CLAVULANATE,0.9354605188471267,61,False,0.9666451643730887,54,False
ALBUTEROL + ANASTROZOLE,3.222210807887995,13,False,1.1599790721509098,11,False
ALBUTEROL + ANORO ELLIPTA,2.0541683589363786,25,False,3.8667262349874694,25,True
ALBUTEROL + APIXABAN,3.2822165891766537,167,True,2.038605670282496,143,True
ALBUTEROL + ARAVA,2.577756329549898,11,False,6.283371637989937,15,True
ALBUTEROL + ARIKAYCE,1.2888796509326752,42,False,1.3855674273991105,73,False
ALBUTEROL + ARIPIPRAZOLE,1.318166832164424,26,False,1.9978116827059382,46,False
ALBUTEROL + ARNUITY ELLIPTA,2.255531399812063,10,False,0.7595022852992732,25,False
ALBUTEROL + ASCORBIC ACID,1.7119158530504832,133,False,1.933477497281992,123,False
ALBUTEROL + ASPIRIN,2.090177194538117,411,True,1.679243265668739,561,False
ALBUTEROL + ATENOLOL,1.3049935493119267,47,False,2.5133770227039784,36,True
ALBUTEROL + ATIVAN,1.8527875466276762,35,False,4.350273090872601,55,True
ALBUTEROL + ATORVASTATIN,1.5770377336968915,492,False,1.300750134802765,584,False
ALBUTEROL + ATORVASTATIN CALCIUM,2.8122034575666714,43,True,1.288882411639299,49,False
ALBUTEROL + ATROVENT,2.025464073043414,65,True,1.1141205301778212,127,False
ALBUTEROL + ATROVENT HFA,0.24165820562131946,10,False,0.6904586710096742,12,False
ALBUTEROL + AZACITIDINE,1.73998107879535,14,False,6.766724083971016,16,True
ALBUTEROL + AZATHIOPRINE,2.5485411167084915,40,True,1.7722679230887468,68,False
ALBUTEROL + AZELASTINA,1.2640879845481225,30,False,0.9666450846834018,56,False
ALBUTEROL + AZITHROMYCIN,1.4270504418678587,156,False,2.3104865249687347,261,True
ALBUTEROL + AZITHROMYCIN ANHYDROUS,1.84546001868718,32,False,2.623830707145724,26,True
ALBUTEROL + AZTREONAM LYSINE,3.5444403565103273,14,False,5.800021501523025,14,True
ALBUTEROL + BACLOFEN,1.1479071148180977,70,False,1.0938473927661003,81,False
ALBUTEROL + BACTRIM,1.6110934587105041,16,False,2.0820819856845842,41,True
ALBUTEROL + BACTRIM DS,1.1599790721509098,11,False,2.577756329549898,11,False
ALBUTEROL + BASAGLAR,1.4499774237244405,10,False,1.6916443690572889,11,False
ALBUTEROL + BECLOMETHASONE,2.2095720480496674,46,True,1.6916559357626986,22,False
ALBUTEROL + BECLOMETHASONE DIPROPIONATE,0.5424460266076746,153,False,0.9014605420656175,172,False
ALBUTEROL + BEMPEDOIC ACID,0.0805517464352208,13,False,0.04027577699896716,12,False
ALBUTEROL + BENADRYL,1.1479004008906557,35,False,1.2373267073622343,57,False
ALBUTEROL + BENDROFLUMETHIAZIDE,0.17575011917857458,13,False,0.2974232295442187,17,False
ALBUTEROL + BENSERAZIDE / LEVODOPA,10.633373628683918,12,True,8.699991399452431,10,True
ALBUTEROL + BENZONATATE,2.6584108621587657,45,True,1.216124824161687,70,False
ALBUTEROL + BETAHISTINE,3.6250215016771308,19,True,0.8458138229251279,15,False
ALBUTEROL + BETAMETHASONE,3.4800369831497315,23,True,3.3833851770091217,27,True
ALBUTEROL + BETAMETHASONE VALERATE,2.0944365074435267,19,False,0.3866442733356109,35,False
ALBUTEROL + BIOTIN,0.8699797887132148,19,False,1.0472027248069238,25,False
ALBUTEROL + BISACODYL,2.537526339932054,29,True,3.4801436384096562,46,True
ALBUTEROL + BISOPROLOL,1.489697636010364,155,False,1.2216481615270542,206,False
ALBUTEROL + BISOPROLOL FUMARATE,1.380933837399434,17,False,7.250078839482813,17,True
ALBUTEROL + BREO ELLIPTA,1.2888989769871895,91,False,1.4415812806696433,142,False
ALBUTEROL + BREZTRI,2.4167029018401096,35,True,1.0657973894360033,82,False
ALBUTEROL + BUDESONIDE,1.8207406752470483,173,False,1.5820117648975867,261,False
ALBUTEROL + BUDESONIDE / FORMOTEROL,1.9333615254314227,45,False,1.298136203677754,164,False
ALBUTEROL + BUDESONIDE\FORMOTEROL FUMARATE,1.4000121109212085,71,False,1.1347859747063,150,False
ALBUTEROL + BUMETANIDE,3.987655714674809,41,True,1.836667877143021,29,False
ALBUTEROL + BUPRENORPHINE,1.4499806487679716,15,False,1.2888686086338141,14,False
ALBUTEROL + BUPROPION,1.0927375086255673,49,False,1.2351863045940807,82,False
ALBUTEROL + BUPROPION HYDROCHLORIDE,1.1814625991191299,20,False,3.286786619615676,44,True
ALBUTEROL + BUSPIRONE,1.7185115813353318,25,False,2.062262147945511,47,True
ALBUTEROL + BUTYLSCOPOLAMINE BROMIDE,0.9666467580868651,14,False,3.8667262349874694,25,True
ALBUTEROL + CAFFEINE,6.283371637989937,15,True,21.267306153166174,23,True
ALBUTEROL + CALCIUM,1.9334596535830428,111,False,2.4389691295427824,155,True
ALBUTEROL + CALCIUM CARBONATE,2.382323033725124,97,True,2.4423871782943456,134,True
ALBUTEROL + CALCIUM CARBONATE / CHOLECALCIFEROL,0.6904438803058363,60,False,3.2223700882656745,52,True
ALBUTEROL + CALCIUM GLUCONATE,17.400356930398573,19,True,11.600679487087595,39,True
ALBUTEROL + CALCIUM PHOSPHATE / CHOLECALCIFEROL,0.8285523846383035,13,False,2.4166690557419033,21,False
ALBUTEROL + CALCIUM\VITAMIN D,2.0944365074435267,19,False,3.6250215016771308,19,True
ALBUTEROL + CANDESARTAN,1.1170292143362497,97,False,1.152563627758658,114,False
ALBUTEROL + CANDESARTAN CILEXETIL,1.2083141214161313,18,False,4.591737782152482,23,True
ALBUTEROL + CARBAMAZEPINE,2.2095258118011727,23,False,2.4857284154891,25,True
ALBUTEROL + CARBIDOPA / LEVODOPA,2.9000100341159945,20,True,2.040747129365944,28,False
ALBUTEROL + CARBOCISTEINE,0.8055254919481297,66,False,0.7786727818419962,65,False
ALBUTEROL + CARBOMERE,0.13808835549700607,16,False,1.2888686086338141,14,False
ALBUTEROL + CARBOPLATIN,3.2866937429820577,22,True,5.478031854189712,40,True
ALBUTEROL + CARVEDILOL,2.059503090156273,72,True,1.772308518170733,102,False
"ALBUTEROL + CAVIAR, UNSPECIFIED",0.892286742105771,25,False,2.623830707145724,26,True
ALBUTEROL + CEFTRIAXONE,15.466910034378875,17,True,7.491997486596776,35,True
ALBUTEROL + CEFTRIAXONE SODIUM,75.40551621319419,39,True,61.87015804374575,32,True
ALBUTEROL + CEFUROXIME AXETIL,0.09666257352133134,11,False,2.1749817238364177,13,False
ALBUTEROL + CELEBREX,1.0356948318159294,29,False,0.5300778302777429,48,False
ALBUTEROL + CELECOXIB,2.094470499321883,38,True,2.320067088598522,51,True
ALBUTEROL + CEPHALEXIN,2.416685978588852,28,True,1.0545274709379038,46,False
ALBUTEROL + CETIRIZINE,1.8100631471551345,135,False,0.8377307696290084,168,False
ALBUTEROL + CETIRIZINE HYDROCHLORIDE,2.295963849664301,81,True,1.087487635649469,85,False
ALBUTEROL + CHLORMEZANONE,0.21480676299649745,11,False,0.28998401743031815,26,False
ALBUTEROL + CHOLECALCIFEROL,1.9002071323845142,172,False,2.4611432341960833,234,True
ALBUTEROL + CICLESONIDE,1.3895769225255874,39,False,1.2981027244366472,82,False
ALBUTEROL + CICLOBENZAPRINA,1.9333927457871711,66,False,1.5599122310084377,115,False
ALBUTEROL + CIMZIA,8.699991399452431,10,True,1.2888686086338141,14,False
ALBUTEROL + CIPROFLOXACIN,1.4215653482497639,42,False,1.8617981858236556,79,False
ALBUTEROL + CITALOPRAM,1.6433788252384502,81,False,1.031094035840547,93,False
ALBUTEROL + CITALOPRAM HYDROBROMIDE,1.318166832164424,26,False,0.8179275595204841,24,False
ALBUTEROL + CLARITHROMYCIN,0.44957710362948755,63,False,0.3954206312025453,62,False
ALBUTEROL + CLARITIN,1.4499903241759424,30,False,2.255573394239698,30,True
ALBUTEROL + CLINDAMYCIN,9.66668020459796,11,True,2.0944365074435267,19,False
ALBUTEROL + CLOBAZAM,2.8999964164128293,16,False,1.611108058367398,32,False
ALBUTEROL + CLOBETASOL,0.42289854985904723,23,False,0.7088670476408904,26,False
ALBUTEROL + CLONAZEPAM,1.8894474872197644,65,False,2.5135650607274873,108,True
ALBUTEROL + CLONIDINE,1.37368081542733,46,False,1.1717101247309325,73,False
ALBUTEROL + CLOPIDOGREL,1.403999023329722,103,False,1.3780471102832474,114,False
ALBUTEROL + CLOTRIMAZOLE,1.9333570655510932,42,False,2.193714086586248,85,True
ALBUTEROL + CLOZAPINE,0.9666465987223409,18,False,5.993583176444729,36,True
ALBUTEROL + CLOZARIL,1.933312469091856,12,False,1.9333213880427642,18,False
ALBUTEROL + CO-ENZYME Q 10,1.3291487089560796,19,False,1.611108058367398,32,False
ALBUTEROL + COCODAMOL,0.4446272493573265,73,False,1.0439819380733946,52,False
ALBUTEROL + CODEINE,0.6086138961667548,44,False,1.3666752239320459,70,False
ALBUTEROL + CODEINE PHOSPHATE,0.3561224541117714,26,False,0.892286742105771,25,False
ALBUTEROL + COENZYME B12,1.2888686086338141,14,False,5.800021501523025,14,True
ALBUTEROL + COLACE,0.4833187205404902,12,False,4.188904072716732,16,True
ALBUTEROL + COLCHICINE,1.7185115813353318,25,False,3.383544624382971,63,True
ALBUTEROL + COLESTYRAMINE,0.9666463596726991,24,False,1.3533121506044246,12,False
ALBUTEROL + COMBIVENT,0.28998910612923573,13,False,1.1153664216578123,28,False
ALBUTEROL + COPPER 313.4 MG INTRAUTERINE INTRAUTERINE DEVICE [PARAGARD T 380A],0.07435527447902444,14,False,0.03222038270021127,15,False
ALBUTEROL + COSENTYX,1.6433265642544854,27,False,7.008609320572059,33,True
ALBUTEROL + COVID-19 VACCINE,1.4060479801297967,27,False,1.0545259077063414,23,False
ALBUTEROL + COZAAR,1.9333213880427642,18,False,1.4499774237244405,10,False
ALBUTEROL + CRANBERRY EXTRACT,2.658323697488628,15,False,0.8458138229251279,15,False
ALBUTEROL + CREON,3.0290560838470237,62,True,1.77224762714807,51,False
ALBUTEROL + CRESTOR,1.9333347667887493,27,False,1.5378929782158055,57,False
ALBUTEROL + CRINONE,1.3533121506044246,12,False,0.32220767575608444,20,False
ALBUTEROL + CYANOCOBALAMIN,2.0519209640925116,153,True,1.5968068395291661,236,False
ALBUTEROL + CYCLIZINE,0.08054954987238752,26,False,0.48331131428626034,30,False
ALBUTEROL + CYCLOPHOSPHAMIDE,21.267306153166174,23,True,1.1737930846180362,31,False
ALBUTEROL + CYCLOSPORINE,0.4833187205404902,12,False,0.724981544790614,14,False
ALBUTEROL + CYMBALTA,0.5728117102483697,43,False,1.2083290526511956,72,False
ALBUTEROL + DAPAGLIFLOZIN,1.7722679230887468,68,False,1.635964963066829,105,False
ALBUTEROL + DECADRON,0.6444281460705922,10,False,3.222210807887995,13,False
ALBUTEROL + DEMEROL,0.9666469174498664,10,False,0.6151327648890839,18,False
ALBUTEROL + DERMOL,0.0805517464352208,13,False,0.4393784469731357,16,False
ALBUTEROL + DESLORATADINE,1.9333213880427642,18,False,4.833328157065486,12,True
ALBUTEROL + DESOGESTREL,0.16110387774685347,14,False,0.07435527447902444,14,False
ALBUTEROL + DEXAMETHASONE,2.2805776866494436,131,True,2.3914926829562764,132,True
ALBUTEROL + DEXILANT,1.6916559357626986,22,False,5.8002279259455705,35,True
ALBUTEROL + DEXTROSE,7.733564600788889,27,True,7.250302826138375,34,True
ALBUTEROL + DIAZEPAM,1.9794260693305954,64,False,1.6527377357248658,84,False
ALBUTEROL + DICLOFENAC,2.347681519083946,48,True,2.1608464424644636,55,True
ALBUTEROL + DICLOFENAC DIETHYLAMMONIUM,0.5523656171962481,11,False,0.5799823690038487,16,False
ALBUTEROL + DICLOFENAC SODIUM,1.6571473623530304,38,False,2.062262147945511,47,True
ALBUTEROL + DICYCLOMINE,2.0944365074435267,19,False,1.9333258475821422,21,False
ALBUTEROL + DIETARY SUPPLEMENT,1.2888686086338141,14,False,0.604149843997114,13,False
ALBUTEROL + DIGOXIN,5.075102851163257,25,True,2.284882555404654,37,True
ALBUTEROL + DILTIAZEM,3.9742574231141905,46,True,2.8582156729261787,91,True
ALBUTEROL + DILTIAZEM HYDROCHLORIDE,3.2866937429820577,22,True,1.6571473623530304,38,False
ALBUTEROL + DIMENHYDRINATE,2.577756329549898,11,False,0.869976993040574,38,False
ALBUTEROL + DIPHENHYDRAMINE,2.156527339250639,84,True,1.712452200329388,97,False
ALBUTEROL + DIPHENHYDRAMINE HYDROCHLORIDE,2.460654509660743,39,True,1.3000019278471089,68,False
ALBUTEROL + DIPYRONE,20.30056191855048,22,True,3.141670290080129,17,True
ALBUTEROL + DIVALPROEX SODIUM,10.633373628683918,12,True,4.060072246670776,26,True
ALBUTEROL + DOBUTAMINE,12.083753422432041,27,True,3.866644050465981,10,False
ALBUTEROL + DOCUSATE,0.7333046364899449,51,False,0.8285474693880477,39,False
ALBUTEROL + DOCUSATE SODIUM,3.2223700882656745,52,True,1.7952515540489575,40,False
ALBUTEROL + DOMPERIDONE,3.8666988396233855,20,True,1.1599859519355509,44,False
ALBUTEROL + DONEPEZILO,10.633373628683918,12,True,2.1749817238364177,13,False
ALBUTEROL + DOXAZOSINA,1.4215653482497639,42,False,1.7400447266940953,70,False
ALBUTEROL + DOXEPIN,2.1749817238364177,13,False,27.06703012377769,14,True
ALBUTEROL + DOXYCYCLINE,0.9827555914487193,121,False,1.2148882886241128,167,False
ALBUTEROL + DOXYCYCLINE HYCLATE,3.061143390480559,25,True,5.316787117890889,26,True
ALBUTEROL + DULCOLAX,2.1749817238364177,13,False,4.188904072716732,16,True
ALBUTEROL + DULERA,2.9000100341159945,20,True,1.6916559357626986,22,False
ALBUTEROL + DULOXETINA,1.0162205618547335,80,False,2.1505967055932818,158,True
ALBUTEROL + DULOXETINE HYDROCHLORIDE,0.5155359760841641,23,False,1.2888768902788164,35,False
ALBUTEROL + DUONEB,2.07142549976041,22,False,1.2083141214161313,18,False
ALBUTEROL + DUPILUMAB,0.8458138229251279,15,False,1.230286104107397,25,False
ALBUTEROL + DUPIXENT,1.3474859600663285,79,False,1.9334551927648949,108,False
ALBUTEROL + DYMISTA,1.2428374844627013,16,False,0.724981544790614,14,False
ALBUTEROL + EBASTINE,0.4833150174399159,21,False,0.6766477136986956,17,False
ALBUTEROL + EDOXABAN,0.9666463596726991,24,False,0.9183112421398674,39,False
ALBUTEROL + ELEXACAFTOR / IVACAFTOR / TEZACAFTOR,3.59056522568651,33,True,2.8999827989048637,12,False
ALBUTEROL + ELIQUIS,2.237337508730034,116,True,2.5851966695592328,169,True
ALBUTEROL + EMB,0.6151327648890839,18,False,1.7261992932264003,39,False
ALBUTEROL + EMPAGLIFLOZIN,1.4939295480065244,28,False,1.7185115813353318,25,False
ALBUTEROL + ENALAPRIL,2.577756329549898,11,False,3.3833851770091217,27,True
ALBUTEROL + ENBREL,2.5133300204981674,18,False,1.4499870989937216,25,False
ALBUTEROL + ENOXAPARIN,1.268738084316452,37,False,2.6852320829676635,34,True
ALBUTEROL + ENOXAPARIN SODIUM,1.0472027248069238,25,False,4.712751584047708,47,True
ALBUTEROL + ENTRESTO,3.3833453184988045,18,True,3.061143390480559,25,True
ALBUTEROL + EPIDIOLEX,4.3499849490417555,11,False,7.733564600788889,27,True
ALBUTEROL + EPINEPHRINE,2.3262390683615686,109,True,1.5131014471976227,118,False
ALBUTEROL + EPIPEN,0.9129411514866755,35,False,0.7564961239053932,41,False
ALBUTEROL + EPLERENONA,2.4704017120971278,32,True,2.0212277735738904,34,False
ALBUTEROL + ERYTHROMYCIN,3.061143390480559,25,True,14.500677327102402,32,True
ALBUTEROL + ESCITALOPRAM,1.0633170391395137,63,False,1.2967610018105094,96,False
ALBUTEROL + ESCITALOPRAM OXALATE,0.7435687322303166,23,False,1.4939295480065244,28,False
ALBUTEROL + ESTRADIOL,0.6269930885150099,61,False,0.6014427808000519,73,False
ALBUTEROL + ETORICOXIB,1.1277573383025148,13,False,0.6444281460705922,10,False
ALBUTEROL + EZETIMIBE,1.1999931784360478,65,False,0.7144436590982564,120,False
ALBUTEROL + FAMOTIDINE,2.191357555627243,147,True,1.5005918498588415,171,False
ALBUTEROL + FARXIGA,2.126653702075609,16,False,0.9666462003043674,28,False
ALBUTEROL + FASENRA,12.566774333809553,14,True,1.8367058576176265,58,False
ALBUTEROL + FENOFIBRATE,1.836667877143021,29,False,1.2888768902788164,35,False
ALBUTEROL + FENTANYL,3.6252096563785714,57,True,1.5550904000872579,60,False
ALBUTEROL + FERROUS FUMARATE,0.96664532375132,50,False,0.9978293213864444,63,False
ALBUTEROL + FERROUS GLUCONATE,0.5272553959904795,17,False,0.8458138229251279,15,False
ALBUTEROL + FERROUS SULFATE,1.857129850149011,111,False,1.9871717777517597,110,False
ALBUTEROL + FERROUS SULFATE ANHYDROUS,2.577756329549898,11,False,1.546646152817031,13,False
ALBUTEROL + FERRUM,1.5921646017154374,45,False,1.2759962155420805,58,False
ALBUTEROL + FEXOFENADINA,0.671263224511011,61,False,0.5018808993472125,79,False
ALBUTEROL + FINASTERIDE,3.176246472633644,30,True,2.4489714067727633,53,True
ALBUTEROL + FIRDAPSE,0.8285523846383035,13,False,1.73998107879535,14,False
ALBUTEROL + FISHOIL,1.6755639759397873,41,False,1.6312580633600917,43,False
ALBUTEROL + FLOMAX,2.31999139939079,17,False,2.623830707145724,26,True
ALBUTEROL + FLONASE,1.9334016662724383,72,False,1.7159204188131398,111,False
ALBUTEROL + FLONASE ALLERGY RELIEF,2.658323697488628,15,False,1.208316609806676,27,False
ALBUTEROL + FLOVENT,0.5858270689946383,53,False,0.5204703242829289,80,False
ALBUTEROL + FLUCLOXACILLIN,0.8179275595204841,24,False,0.724981544790614,14,False
ALBUTEROL + FLUCONAZOLE,1.4902912833990363,61,False,0.842705396436943,73,False
ALBUTEROL + FLUOXETINE,1.3895983308684214,78,False,1.9705962680726976,79,False
ALBUTEROL + FLUTICASONA,2.9211606395817546,189,True,2.07548323160288,236,True
ALBUTEROL + FLUTICASONE FUROATE,0.6904512758344358,36,False,0.8825792458033965,88,False
ALBUTEROL + FLUTICASONE PROPIONATE,0.9382116412556507,67,False,0.7088440932791453,104,False
ALBUTEROL + FLUTICASONE PROPIONATE / SALMETEROL INHALANT PRODUCT,1.1176963624417633,69,False,1.1047538038656977,105,False
ALBUTEROL + FOLIC ACID,1.8382617260155236,206,False,1.971685209521773,310,False
ALBUTEROL + FORMOTEROL AND BECLOMETASONE,0.360989625029807,114,False,0.5937559048237974,113,False
ALBUTEROL + FORMOTEROL FUMARATE,1.4499870989937216,25,False,1.7032026668031923,58,False
ALBUTEROL + FORMOTEROL FUMARATE / GLYCOPYRROLATE INHALANT PRODUCT,1.611151861523991,80,False,1.3439223694079103,98,False
ALBUTEROL + FORMOTEROL FUMARATE / MOMETASONE FUROATE INHALANT PRODUCT,0.21480676299649745,11,False,1.73998107879535,14,False
ALBUTEROL + FORMOTEROLUM,1.1192821086079192,41,False,1.1153705560918916,56,False
ALBUTEROL + FOSAMAX,6.766724083971016,16,True,2.2555523966747337,20,False
ALBUTEROL + FUROSEMIDE,1.9597074204717742,339,False,2.373050182768354,449,True
ALBUTEROL + GABAPENTIN,1.960406666442407,330,False,1.6750110623077858,388,False
ALBUTEROL + GAVISCON,8.699991399452431,10,True,0.604149843997114,13,False
ALBUTEROL + GLASSIA,0.8458138229251279,15,False,0.6444196512117759,35,False
ALBUTEROL + GLICLAZIDE,1.1507796193816424,46,False,2.598028821342559,59,True
ALBUTEROL + GLIMEPIRIDE,0.7733135202673809,18,False,1.657128522794174,19,False
ALBUTEROL + GLIPIZIDE,2.126653702075609,16,False,1.4939295480065244,28,False
ALBUTEROL + GLUCOPHAGE,1.3533121506044246,12,False,8.699991399452431,10,True
ALBUTEROL + GLUCOSAMINA,2.126653702075609,16,False,1.6433265642544854,27,False
ALBUTEROL + GLYCERYL TRINITRATE,2.5572431207705155,113,True,1.8095066635641144,112,False
ALBUTEROL + GLYCOPYRROLATE,0.9666461206196305,30,False,1.1424102189080292,48,False
ALBUTEROL + GLYCOPYRRONIUM / INDACATEROL,0.5523613395389093,22,False,0.7564961239053932,41,False
ALBUTEROL + GRAVOL,0.5272553959904795,17,False,1.2888686086338141,14,False
ALBUTEROL + GUAIFENESIN,3.3833453184988045,18,True,2.126653702075609,16,False
ALBUTEROL + HALOPERIDOL,30.93389651934797,16,True,4.3499849490417555,11,False
ALBUTEROL + HEPARIN,1.1277594748506632,26,False,2.4857284154891,25,True
ALBUTEROL + HEPARIN SODIUM,12.889767059215174,43,True,4.511138240322874,17,True
ALBUTEROL + HIZENTRA,1.6916559357626986,22,False,0.8699797887132148,19,False
ALBUTEROL + HUMALOG,2.497283119423287,43,True,1.2210408619868203,43,False
ALBUTEROL + HUMAN IMMUNOGLOBULIN G,1.7953009562265658,80,False,1.8015576000552562,63,False
ALBUTEROL + HUMIRA,1.2188313416435768,52,False,1.2608630209941798,53,False
ALBUTEROL + HYDRALAZINE,1.4939295480065244,28,False,3.6735025050830368,48,True
ALBUTEROL + HYDROCHLOROTHIAZIDE,2.7621020524704156,81,True,2.2128467409878407,148,True
ALBUTEROL + HYDROCODONE,0.5799823690038487,16,False,1.4060479801297967,27,False
ALBUTEROL + HYDROCORTISONE,2.025464073043414,65,True,1.2962279269682837,103,False
ALBUTEROL + HYDROMORPHONE,1.893117941733964,71,False,1.712452200329388,97,False
ALBUTEROL + HYDROMORPHONE HYDROCHLORIDE,1.4500064507805444,55,False,1.6755639759397873,41,False
